"Year","Gender","Age at diagnosis","Geography type","Geography code","Geography name ","NDRS main","Count","Type of rate","Rate","95% lower confidence interval","95% upper confidence interval","Flag"
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000098","Hertsmere","Prostate","10","Age-specific","444","212.6","816.7",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Prostate","15","Age-specific","113.3","63.3","186.8",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Prostate","57","Age-specific","542.7","411","703.1",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Prostate","76","Age-specific","876","690.1","1096.4",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000011","Huntingdonshire","Prostate","23","Age-specific","557","353","835.9",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","25 to 49","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
2022,"Males","50 to 59","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Prostate","12","Age-specific","132.8","68.5","231.9",NA
2022,"Males","60 to 69","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Prostate","41","Age-specific","605.9","434.7","822",NA
2022,"Males","70 to 79","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Prostate","43","Age-specific","848.6","614.1","1143.1",NA
2022,"Males","80 and over","Local Authority Unitary Authories (LAUA)","E07000202","Ipswich","Prostate","18","Age-specific","669.4","396.5","1058",NA
2022,"Males","00 to 24","Local Authority Unitary Authories (LAUA)","E07000146","King's Lynn and West Norfolk","Prostate","0","Age-specific","[u]","[u]","[u]","[note2]"
